collision_date,latitude,longitude,zip_code,contributing_factor_vehicle_1
2019-12-06,40.602116,-74.07672,,Traffic Control Disregarded
2019-12-06,40.564384,-74.13186,10306,Unspecified
2019-12-06,40.524,-74.186104,10312,Following Too Closely
2019-12-06,40.629616,-74.11155,10310,Unspecified
2019-12-06,40.56404,-74.18728,10312,Following Too Closely
2019-12-06,40.62687,-74.1638,,Driver Inattention/Distraction
2019-12-06,40.537834,-74.20564,10309,Unspecified
2019-12-06,40.599,-74.06553,10305,Unspecified
2019-12-06,40.609505,-74.181885,,Unsafe Lane Changing
2019-12-06,40.529453,-74.211006,10309,Unsafe Lane Changing
2019-12-06,40.606976,-74.06361,,Driver Inattention/Distraction
2019-12-06,40.62156,-74.16849,,Driver Inattention/Distraction
2019-12-06,40.6101,-74.11668,10314,Driver Inattention/Distraction
2019-12-07,40.601383,-74.07923,10305,Unspecified
2019-12-07,40.631786,-74.124405,10310,Lost Consciousness
2019-12-07,40.586494,-74.092125,10305,Passing or Lane Usage Improper
2019-12-07,40.59034,-74.06663,10305,Backing Unsafely
2019-12-07,40.580208,-74.09975,10306,Following Too Closely
2019-12-07,40.627365,-74.11096,,Driver Inattention/Distraction
2019-12-07,40.583733,-74.08655,10305,Unspecified
2019-12-07,40.519623,-74.220146,,Driver Inattention/Distraction
2019-12-07,40.541744,-74.207,10309,Failure to Yield Right-of-Way
2019-12-08,40.631863,-74.07734,10304,Unspecified
2019-12-08,40.55554,-74.17562,,Animals Action
2019-12-08,40.633343,-74.13655,,Backing Unsafely
2019-12-08,40.533405,-74.20253,10309,Driver Inexperience
2019-12-08,40.61526,-74.16017,,Driver Inattention/Distraction
2019-12-08,40.602425,-74.091354,10304,Unspecified
2019-12-08,40.624493,-74.14034,,Driver Inattention/Distraction
2019-12-08,40.55658,-74.13841,10306,Unspecified
2019-12-08,40.603977,-74.08962,10304,Driver Inattention/Distraction
2019-12-08,40.548855,-74.20017,,Driver Inattention/Distraction
2019-12-08,40.610844,-74.14356,,Alcohol Involvement
2019-12-08,40.548462,-74.14717,10308,Driver Inattention/Distraction
2019-12-09,40.554672,-74.21301,,Unsafe Lane Changing
2019-12-09,40.55067,-74.21855,,Driver Inattention/Distraction
2019-12-09,40.6304,-74.121315,10310,Animals Action
2019-12-09,40.60798,-74.128716,,Driver Inattention/Distraction
2019-12-09,40.60954,-74.14998,,Following Too Closely
2019-12-09,40.637695,-74.13978,,Driver Inattention/Distraction
2019-12-09,40.613075,-74.12257,10314,Following Too Closely
2019-12-09,40.535835,-74.19648,10312,Failure to Yield Right-of-Way
2019-12-09,40.610725,-74.08635,10304,Following Too Closely
2019-12-09,40.535534,-74.17887,10312,Failure to Yield Right-of-Way
2019-12-09,40.63318,-74.09288,10301,Unspecified
2019-12-09,40.57257,-74.169876,,Driver Inattention/Distraction
2019-12-09,40.563915,-74.11637,,Driver Inattention/Distraction
2019-12-10,40.606777,-74.12704,,Driver Inattention/Distraction
2019-12-10,40.615837,-74.08473,10304,Failure to Yield Right-of-Way
2019-12-10,40.594856,-74.093765,10304,Backing Unsafely
2019-12-10,40.59219,-74.087395,10305,Pavement Slippery
2019-12-10,40.54489,-74.15665,,Passing or Lane Usage Improper
2019-12-10,40.63773,-74.14604,,Driver Inattention/Distraction
2019-12-10,40.627052,-74.16485,,Backing Unsafely
2019-12-10,40.608852,-74.15334,,Unspecified
2019-12-10,40.59038,-74.19295,,Backing Unsafely
2019-12-10,40.530262,-74.2111,10309,Unspecified
2019-12-10,40.615788,-74.13622,,Obstruction/Debris
2019-12-10,40.57257,-74.169876,,Driver Inattention/Distraction
2019-12-10,40.586597,-74.08684,10305,View Obstructed/Limited
2019-12-10,40.616966,-74.14513,,Failure to Yield Right-of-Way
2019-12-10,40.50773,-74.230064,10309,Reaction to Uninvolved Vehicle
2019-12-10,,,10301,Unspecified
2019-12-10,40.525772,-74.16786,10312,Unspecified
2019-12-11,40.62368,-74.1247,10310,Driver Inattention/Distraction
2019-12-11,40.615154,-74.15732,,Reaction to Uninvolved Vehicle
2019-12-11,40.62156,-74.16849,,Driver Inattention/Distraction
2019-12-11,40.503757,-74.24703,10307,Failure to Yield Right-of-Way
2019-12-11,,,10306,Following Too Closely
2019-12-11,40.551632,-74.14783,10308,Backing Unsafely
2019-12-11,40.551292,-74.150375,10308,Backing Unsafely
2019-12-11,40.592678,-74.16168,,Driver Inexperience
2019-12-11,40.624958,-74.145775,,Failure to Yield Right-of-Way
2019-12-11,40.549496,-74.181244,10312,Unspecified
2019-12-11,40.647312,-74.08069,10301,Driver Inattention/Distraction
2019-12-11,40.592133,-74.07109,10305,Backing Unsafely
2019-12-11,40.596004,-74.06788,,Driver Inattention/Distraction
2019-12-11,40.588726,-74.08769,10305,Pavement Defective
2019-12-11,40.53381,-74.19497,10312,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2019-12-11,40.553993,-74.1442,10308,Driver Inattention/Distraction
2019-12-11,40.608433,-74.15544,,Driver Inattention/Distraction
2019-12-11,,,10309,Unspecified
2019-12-11,40.588413,-74.166725,,Alcohol Involvement
2019-12-11,40.51606,-74.2436,10307,Unspecified
2019-12-12,40.576965,-74.16974,,Passenger Distraction
2019-12-12,40.531044,-74.20281,,Alcohol Involvement
2019-12-12,40.632263,-74.13768,,Driver Inattention/Distraction
2019-12-12,40.62445,-74.15082,,Driver Inattention/Distraction
2019-12-12,40.555115,-74.1608,10308,Backing Unsafely
2019-12-12,40.55578,-74.12896,10306,Driver Inattention/Distraction
2019-12-12,40.551052,-74.16387,,Glare
2019-12-12,40.57089,-74.1479,,Failure to Yield Right-of-Way
2019-12-12,40.641518,-74.07693,10301,Unspecified
2019-12-12,40.52,-74.1952,10309,Driver Inattention/Distraction
2019-12-12,40.53842,-74.23742,,View Obstructed/Limited
2019-12-12,40.54287,-74.21532,10309,Failure to Yield Right-of-Way
2019-12-13,40.604084,-74.12824,,Driver Inattention/Distraction
2019-12-13,40.588924,-74.167625,,Traffic Control Disregarded
2019-12-13,40.617294,-74.08048,10304,Alcohol Involvement
2019-12-13,40.630318,-74.08683,10304,Alcohol Involvement
2019-12-13,40.516624,-74.20279,,Turning Improperly
2019-12-13,40.60845,-74.13405,,Driver Inattention/Distraction
2019-12-13,40.532482,-74.2031,,Traffic Control Disregarded
2019-12-13,40.593174,-74.0824,10305,Failure to Yield Right-of-Way
2019-12-13,40.570877,-74.16984,,Driver Inattention/Distraction
2019-12-13,,,10301,Lost Consciousness
2019-12-13,40.609802,-74.14108,,Driver Inattention/Distraction
2019-12-13,40.57256,-74.1189,,Traffic Control Disregarded
2019-12-13,40.60855,-74.13216,,Driver Inattention/Distraction
2019-12-13,40.62615,-74.15741,,Driver Inattention/Distraction
2019-12-13,40.54033,-74.17263,,Pavement Slippery
2019-12-13,40.594704,-74.15907,,Driver Inattention/Distraction
2019-12-13,40.600136,-74.11303,10304,Following Too Closely
2019-12-13,40.63848,-74.0733,10301,View Obstructed/Limited
2019-12-13,40.62718,-74.14233,,Driver Inattention/Distraction
2019-12-13,40.627663,-74.07624,10304,Unspecified
2019-12-13,40.55924,-74.171684,,Failure to Yield Right-of-Way
2019-12-13,40.594822,-74.07627,10305,Traffic Control Disregarded
2019-12-13,40.575615,-74.16678,,Driver Inattention/Distraction
2019-12-13,40.621098,-74.08535,10304,Unspecified
2019-12-13,40.59703,-74.09337,10304,Failure to Yield Right-of-Way
2019-12-13,40.564537,-74.13171,10306,Failure to Yield Right-of-Way
2019-12-14,40.5903,-74.1662,,Pavement Slippery
2019-12-14,40.61351,-74.12722,10314,Driver Inattention/Distraction
2019-12-14,40.512672,-74.24378,,Driver Inattention/Distraction
2019-12-14,40.50648,-74.24697,10307,Failure to Yield Right-of-Way
2019-12-14,40.5953,-74.1619,,Unspecified
2019-12-14,40.57725,-74.10298,,Driver Inattention/Distraction
2019-12-14,40.524,-74.186104,,Driver Inattention/Distraction
2019-12-14,40.543335,-74.1512,10308,Unspecified
2019-12-14,40.631935,-74.16172,,Driver Inattention/Distraction
2019-12-14,40.557346,-74.16622,10312,Traffic Control Disregarded
2019-12-14,40.595257,-74.062836,10305,Failure to Yield Right-of-Way
2019-12-14,40.57969,-74.100395,10306,Driver Inattention/Distraction
2019-12-14,40.63363,-74.138985,,Failure to Yield Right-of-Way
2019-12-14,40.616413,-74.103516,10301,Passing or Lane Usage Improper
2019-12-14,40.615204,-74.084656,,Driver Inattention/Distraction
2019-12-14,40.622463,-74.07254,10304,Following Too Closely
2019-12-14,40.614822,-74.083015,10304,Passing Too Closely
2019-12-15,40.559746,-74.133125,10306,Alcohol Involvement
2019-12-15,40.63113,-74.09195,10301,Unspecified
2019-12-15,40.61427,-74.156654,,Driverless/Runaway Vehicle
2019-12-15,40.625767,-74.14026,,Driver Inattention/Distraction
2019-12-15,40.574413,-74.115524,10306,Fell Asleep
2019-12-15,,,10309,Driver Inattention/Distraction
2019-12-15,40.538334,-74.15956,10312,Backing Unsafely
2019-12-15,40.6101,-74.11668,10314,Turning Improperly
2019-12-15,40.61744,-74.17695,,Driver Inattention/Distraction
2019-12-15,40.637745,-74.07603,,Driver Inattention/Distraction
2019-12-15,40.637707,-74.11125,10310,Unspecified
2019-12-15,40.520916,-74.235115,10309,Unspecified
2019-12-15,40.623554,-74.11353,10310,Unspecified
2019-12-16,40.527668,-74.230225,10309,Driver Inattention/Distraction
2019-12-16,40.588924,-74.167625,,Failure to Yield Right-of-Way
2019-12-16,40.582985,-74.09624,10305,Driver Inattention/Distraction
2019-12-16,40.635616,-74.09245,,Driver Inattention/Distraction
2019-12-16,,,10312,Driver Inattention/Distraction
2019-12-16,40.61931,-74.12552,10314,Unspecified
2019-12-16,40.631763,-74.098,10301,Unspecified
2019-12-16,40.578854,-74.169525,,Driver Inattention/Distraction
2019-12-16,40.626217,-74.15783,,Failure to Yield Right-of-Way
2019-12-16,40.61888,-74.102844,10301,Outside Car Distraction
2019-12-16,40.565273,-74.1346,10306,Driver Inattention/Distraction
2019-12-16,40.57891,-74.109436,10306,Pavement Slippery
2019-12-16,40.590706,-74.165794,,Unsafe Speed
2019-12-16,40.54653,-74.180435,,Driver Inattention/Distraction
2019-12-17,40.60915,-74.14987,,Driver Inexperience
2019-12-17,40.606678,-74.1319,,Driver Inattention/Distraction
2019-12-17,40.64613,-74.0903,10301,Driver Inattention/Distraction
2019-12-17,40.56028,-74.1659,10312,Unspecified
2019-12-17,40.57863,-74.11543,10306,Following Too Closely
2019-12-17,40.60186,-74.11778,,Following Too Closely
2019-12-17,40.636784,-74.1361,,Driver Inattention/Distraction
2019-12-17,40.611305,-74.14121,,Driver Inexperience
2019-12-17,40.597733,-74.067406,10305,Unspecified
2019-12-17,40.542908,-74.15579,10308,Driver Inattention/Distraction
2019-12-17,40.602135,-74.114876,10301,Animals Action
2019-12-18,40.56404,-74.18728,,Animals Action
2019-12-18,40.588387,-74.07326,10305,Unspecified
2019-12-18,40.648228,-74.0845,10301,Pavement Slippery
2019-12-18,40.640884,-74.178925,,Pavement Slippery
2019-12-18,40.603065,-74.11271,,Unspecified
2019-12-18,40.5516,-74.190155,10312,Following Too Closely
2019-12-18,40.52531,-74.20857,,Pavement Slippery
2019-12-18,40.6189,-74.13583,,Backing Unsafely
2019-12-18,40.521168,-74.23809,10309,Unspecified
2019-12-18,40.524612,-74.230446,,Driver Inattention/Distraction
2019-12-18,40.561077,-74.16984,10312,Following Too Closely
2019-12-18,40.57862,-74.10168,10306,Driver Inattention/Distraction
2019-12-18,40.60049,-74.06483,10305,Driver Inexperience
2019-12-18,,,10301,Unspecified
2019-12-18,40.62459,-74.14129,,Driver Inattention/Distraction
2019-12-18,40.59219,-74.087395,10305,Driver Inattention/Distraction
2019-12-18,40.621586,-74.17268,,Following Too Closely
2019-12-18,40.64186,-74.0773,10301,Pavement Slippery
2019-12-18,40.56241,-74.197235,,Unspecified
2019-12-19,40.601204,-74.06509,10305,Driver Inattention/Distraction
2019-12-19,40.55682,-74.13603,,Alcohol Involvement
2019-12-19,40.624413,-74.139656,,Driver Inattention/Distraction
2019-12-19,40.578506,-74.13543,10306,View Obstructed/Limited
2019-12-19,40.631336,-74.1478,,Driver Inattention/Distraction
2019-12-19,40.60975,-74.14894,,Following Too Closely
2019-12-19,40.57257,-74.169876,,Driver Inattention/Distraction
2019-12-19,40.638683,-74.1685,,Steering Failure
2019-12-19,40.637516,-74.13812,,Unspecified
2019-12-19,40.597805,-74.07178,,Reaction to Uninvolved Vehicle
2019-12-19,40.602203,-74.07002,10305,Driver Inattention/Distraction
2019-12-19,40.5457,-74.146736,10308,Failure to Yield Right-of-Way
2019-12-19,40.58502,-74.14763,,Driver Inattention/Distraction
2019-12-19,40.606182,-74.07613,,Following Too Closely
2019-12-19,40.57731,-74.10113,10306,Unspecified
2019-12-19,40.64757,-74.08743,10301,Other Vehicular
2019-12-19,40.58902,-74.13867,10314,Lost Consciousness
2019-12-19,40.52219,-74.235,10309,Unspecified
2019-12-19,40.607708,-74.121056,10314,Driver Inattention/Distraction
2019-12-19,40.535767,-74.218216,10309,Unspecified
2019-12-19,40.59217,-74.09269,10304,Driver Inattention/Distraction
2019-12-19,40.631214,-74.10052,10301,Driver Inattention/Distraction
2019-12-19,40.621468,-74.12116,10314,Pavement Slippery
2019-12-19,40.62876,-74.13821,,Driver Inattention/Distraction
2019-12-20,40.610172,-74.12146,10314,Driver Inattention/Distraction
2019-12-20,40.604065,-74.10828,10301,Pavement Slippery
2019-12-20,40.629673,-74.12168,10310,Alcohol Involvement
2019-12-20,40.631134,-74.12794,10310,Driver Inattention/Distraction
2019-12-20,40.55025,-74.22132,10309,Pavement Slippery
2019-12-20,40.616413,-74.103516,10301,Driver Inattention/Distraction
2019-12-20,40.568764,-74.11149,10306,Brakes Defective
2019-12-20,40.562386,-74.111626,10306,Glare
2019-12-20,40.601017,-74.1809,,Reaction to Uninvolved Vehicle
2019-12-20,40.637794,-74.07699,10301,Unspecified
2019-12-20,40.630066,-74.10912,,Passing Too Closely
2019-12-20,40.56443,-74.12674,10306,Traffic Control Disregarded
2019-12-20,40.602135,-74.114876,10301,Following Too Closely
2019-12-20,40.572563,-74.098816,10306,Driver Inattention/Distraction
2019-12-20,40.60317,-74.13898,,Driver Inattention/Distraction
2019-12-20,40.53117,-74.22361,,Unsafe Speed
2019-12-20,40.601006,-74.09151,10304,Unspecified
2019-12-20,40.607185,-74.16239,,Driver Inattention/Distraction
2019-12-20,40.62672,-74.12786,10310,Driver Inattention/Distraction
2019-12-20,40.613552,-74.10069,,Driver Inattention/Distraction
2019-12-21,40.62605,-74.08074,10304,Unspecified
2019-12-21,40.610676,-74.111015,,Unsafe Lane Changing
2019-12-21,40.623253,-74.08383,10304,Driver Inattention/Distraction
2019-12-21,40.639523,-74.171265,,Alcohol Involvement
2019-12-21,40.63669,-74.11489,10310,Driver Inattention/Distraction
2019-12-21,40.52652,-74.20129,10309,Unspecified
2019-12-21,40.570465,-74.10977,10306,Unsafe Lane Changing
2019-12-21,40.515915,-74.243996,,Unspecified
2019-12-21,40.567577,-74.12715,10306,Physical Disability
2019-12-21,40.62894,-74.116196,10310,Driver Inattention/Distraction
2019-12-21,40.62894,-74.116196,10310,Driver Inattention/Distraction
2019-12-21,40.577576,-74.105606,10306,Driver Inattention/Distraction
2019-12-21,40.606182,-74.07613,,Driver Inattention/Distraction
2019-12-21,40.53545,-74.1823,10312,Fatigued/Drowsy
2019-12-21,40.625916,-74.13452,,Obstruction/Debris
2019-12-21,40.60805,-74.15736,,Driver Inattention/Distraction
2019-12-21,40.61427,-74.156654,,Unsafe Lane Changing
2019-12-21,40.63773,-74.14604,,Driver Inattention/Distraction
2019-12-21,40.61898,-74.163895,,Driver Inattention/Distraction
2019-12-21,40.602028,-74.18777,,Unsafe Speed
2019-12-21,40.637985,-74.10955,10310,Failure to Yield Right-of-Way
2019-12-21,40.61593,-74.087425,10304,Unspecified
2019-12-21,40.570465,-74.10977,10306,Failure to Yield Right-of-Way
2019-12-21,40.611095,-74.11467,,Unsafe Speed
2019-12-22,40.570877,-74.16984,,Driver Inattention/Distraction
2019-12-22,40.63425,-74.1331,,Driver Inattention/Distraction
2019-12-22,40.575333,-74.16179,,Unspecified
2019-12-22,40.63574,-74.08374,10301,Alcohol Involvement
2019-12-22,40.616413,-74.103516,10301,Failure to Yield Right-of-Way
2019-12-22,40.589287,-74.08719,10305,Unsafe Speed
2019-12-22,40.570877,-74.16984,,Reaction to Uninvolved Vehicle
2019-12-22,40.63732,-74.08056,10301,Unspecified
2019-12-22,40.553314,-74.1634,10312,Unspecified
2019-12-22,40.569862,-74.11682,,Illnes
2019-12-22,40.631794,-74.07606,10304,Driver Inattention/Distraction
2019-12-22,40.55554,-74.17562,,Following Too Closely
2019-12-22,40.593796,-74.135445,10314,Failure to Yield Right-of-Way
2019-12-22,40.6251,-74.13577,,Unspecified
2019-12-22,40.583984,-74.09501,10305,Unspecified
2019-12-22,40.637745,-74.07603,,Driver Inattention/Distraction
2019-12-22,40.632042,-74.137924,,Unspecified
2019-12-22,40.608833,-74.12118,,Backing Unsafely
2019-12-23,40.60855,-74.13216,,Driver Inattention/Distraction
2019-12-23,40.613976,-74.08629,10304,Unspecified
2019-12-23,40.62788,-74.08361,10304,Passing or Lane Usage Improper
2019-12-23,40.62862,-74.124695,10310,Driver Inattention/Distraction
2019-12-23,40.61118,-74.15261,,Unspecified
2019-12-23,40.575245,-74.12131,10306,Backing Unsafely
2019-12-23,40.62499,-74.14403,,Traffic Control Disregarded
2019-12-23,40.63335,-74.07525,10301,Unspecified
2019-12-23,40.571335,-74.12874,10306,Driver Inattention/Distraction
2019-12-23,40.564972,-74.13048,10306,Unspecified
2019-12-23,40.57537,-74.11419,10306,Reaction to Uninvolved Vehicle
2019-12-23,40.637234,-74.08133,10301,Unspecified
2019-12-23,40.557568,-74.207,,Driver Inattention/Distraction
2019-12-23,40.584793,-74.16034,,Alcohol Involvement
2019-12-23,40.62905,-74.14765,,Unspecified
2019-12-23,40.563915,-74.11637,,Traffic Control Disregarded
2019-12-23,40.610256,-74.0973,,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2019-12-24,40.58979,-74.19329,,Driver Inexperience
2019-12-24,40.600853,-74.176796,,Unspecified
2019-12-24,40.64692,-74.0797,10301,Unspecified
2019-12-24,40.60266,-74.18408,,Other Vehicular
2019-12-24,40.573196,-74.13463,10306,Unsafe Speed
2019-12-24,40.55796,-74.123955,10306,Failure to Yield Right-of-Way
2019-12-24,40.57577,-74.16981,,Driver Inattention/Distraction
2019-12-24,40.61695,-74.08673,10304,Backing Unsafely
2019-12-24,40.556526,-74.13934,10306,Turning Improperly
2019-12-24,40.583042,-74.096176,10305,Failure to Yield Right-of-Way
2019-12-24,40.56025,-74.16412,10308,Failure to Yield Right-of-Way
2019-12-24,40.624203,-74.177124,,Unsafe Lane Changing
2019-12-24,40.58855,-74.147514,,Driver Inattention/Distraction
2019-12-25,,,10309,Other Vehicular
2019-12-25,40.598934,-74.06377,10305,Failure to Yield Right-of-Way
2019-12-25,40.637833,-74.08193,10301,Unspecified
2019-12-25,40.588924,-74.167625,,Driver Inattention/Distraction
2019-12-25,40.514713,-74.24575,,Alcohol Involvement
2019-12-26,40.598934,-74.06377,10305,Pavement Slippery
2019-12-26,40.5415,-74.16254,,Driver Inattention/Distraction
2019-12-26,40.61132,-74.114716,,Unsafe Lane Changing
2019-12-26,40.568707,-74.11793,10306,Turning Improperly
2019-12-26,40.62495,-74.14521,,Driver Inattention/Distraction
2019-12-26,40.524612,-74.230446,,Unspecified
2019-12-26,40.618732,-74.17606,,Driver Inattention/Distraction
2019-12-26,40.597992,-74.06663,,Outside Car Distraction
2019-12-26,40.602028,-74.18777,,Following Too Closely
2019-12-26,,,10312,Driver Inattention/Distraction
2019-12-26,40.630695,-74.104706,10301,Unspecified
2019-12-26,40.62308,-74.1759,,Following Too Closely
2019-12-26,40.57545,-74.10786,10306,Reaction to Uninvolved Vehicle
2019-12-26,40.608833,-74.12118,10314,Failure to Yield Right-of-Way
2019-12-26,40.624958,-74.145775,,Following Too Closely
2019-12-26,40.574184,-74.16384,,Unspecified
2019-12-26,40.60181,-74.09283,10304,Unspecified
2019-12-27,40.64164,-74.11581,10310,Reaction to Uninvolved Vehicle
2019-12-27,40.53994,-74.22009,10309,Unspecified
2019-12-27,40.625206,-74.14956,,Driver Inattention/Distraction
2019-12-27,40.638824,-74.16608,,Driver Inattention/Distraction
2019-12-27,40.5494,-74.15206,10308,Backing Unsafely
2019-12-27,40.54552,-74.1602,10312,Backing Unsafely
2019-12-27,40.626724,-74.16262,,Driver Inattention/Distraction
2019-12-27,40.63092,-74.124344,10310,Steering Failure
2019-12-27,40.57369,-74.11848,10306,Failure to Yield Right-of-Way
2019-12-27,40.608562,-74.1472,,Unspecified
2019-12-27,40.60419,-74.16637,,Driver Inattention/Distraction
2019-12-27,40.574905,-74.121735,,Failure to Yield Right-of-Way
2019-12-27,40.579372,-74.16948,,Driver Inattention/Distraction
2019-12-27,40.515106,-74.19573,10309,Other Vehicular
2019-12-27,40.62895,-74.079735,10304,Driver Inattention/Distraction
2019-12-27,40.617832,-74.08627,10304,Unspecified
2019-12-28,40.599777,-74.061226,10305,Alcohol Involvement
2019-12-28,,,10306,Unspecified
2019-12-28,40.607464,-74.085144,10304,Driver Inattention/Distraction
2019-12-28,40.512028,-74.24976,10307,View Obstructed/Limited
2019-12-28,40.585346,-74.156425,,Driver Inattention/Distraction
2019-12-28,40.581264,-74.11221,10306,Backing Unsafely
