collision_date,latitude,longitude,zip_code,contributing_factor_vehicle_1
2019-12-02,40.86369,-73.91707,,Unspecified
2019-12-02,40.84639,-73.8973,10457,Failure to Yield Right-of-Way
2019-12-02,40.8451,-73.91878,,Unspecified
2019-12-02,40.82419,-73.91385,10451,Unspecified
2019-12-02,40.80578,-73.877304,10474,Driver Inattention/Distraction
2019-12-02,40.879578,-73.875374,,View Obstructed/Limited
2019-12-02,40.834423,-73.879265,10472,Failure to Yield Right-of-Way
2019-12-02,40.82577,-73.88878,10459,Other Vehicular
2019-12-02,40.8254,-73.865074,,Driver Inattention/Distraction
2019-12-02,40.850307,-73.886444,10457,Failure to Yield Right-of-Way
2019-12-02,40.86879,-73.83168,10475,Unspecified
2019-12-02,40.843906,-73.88047,10460,Driver Inattention/Distraction
2019-12-02,40.84506,-73.916855,,Driver Inattention/Distraction
2019-12-02,40.877087,-73.846245,10469,Driver Inattention/Distraction
2019-12-02,40.869976,-73.86621,10467,Backing Unsafely
2019-12-02,40.871315,-73.860374,10469,Driver Inattention/Distraction
2019-12-02,40.899185,-73.8562,10470,Driver Inattention/Distraction
2019-12-02,40.832752,-73.844925,10462,Traffic Control Disregarded
2019-12-02,40.805557,-73.91047,10454,Unspecified
2019-12-02,40.834114,-73.86327,,Driver Inattention/Distraction
2019-12-02,40.8559,-73.868675,10462,Passing Too Closely
2019-12-02,40.869144,-73.82465,10475,Unspecified
2019-12-02,40.8637,-73.862656,10467,Unspecified
2019-12-02,40.871834,-73.8775,,Failure to Yield Right-of-Way
2019-12-02,40.834354,-73.850174,10462,Unspecified
2019-12-02,40.888588,-73.849884,10466,Driver Inattention/Distraction
2019-12-02,40.81505,-73.92427,,Passing or Lane Usage Improper
2019-12-02,40.87823,-73.89917,10463,Unspecified
2019-12-02,40.823902,-73.87451,10473,Turning Improperly
2019-12-02,40.814438,-73.89308,10474,Driver Inexperience
2019-12-02,40.8252,-73.83662,10465,Unspecified
2019-12-02,40.865997,-73.89981,10468,Pavement Slippery
2019-12-02,40.860577,-73.90255,10468,Unspecified
2019-12-02,40.82378,-73.836426,10465,Unspecified
2019-12-02,40.870235,-73.90292,10468,Unspecified
2019-12-02,,,10458,Unsafe Speed
2019-12-02,40.885315,-73.82726,10475,Driver Inattention/Distraction
2019-12-02,,,10453,Pavement Slippery
2019-12-02,40.88114,-73.87745,10467,Backing Unsafely
2019-12-02,40.82947,-73.89652,10459,Unspecified
2019-12-02,40.84723,-73.90827,,Unspecified
2019-12-02,40.815933,-73.90992,,Backing Unsafely
2019-12-02,40.830563,-73.87091,10472,Unspecified
2019-12-02,40.876503,-73.904564,,Pavement Slippery
2019-12-02,40.860287,-73.90494,10468,Traffic Control Disregarded
2019-12-02,40.844715,-73.91228,,Driver Inattention/Distraction
2019-12-02,40.84439,-73.885925,10460,Aggressive Driving/Road Rage
2019-12-02,40.861862,-73.91282,10453,Failure to Yield Right-of-Way
2019-12-02,40.87945,-73.8844,,Following Too Closely
2019-12-02,40.822105,-73.90062,10459,Driver Inexperience
2019-12-02,40.848,-73.89243,10457,Driver Inattention/Distraction
2019-12-02,40.872585,-73.88128,10458,Following Too Closely
2019-12-02,40.877033,-73.846375,10469,Failure to Yield Right-of-Way
2019-12-02,40.858517,-73.86784,10467,Pavement Slippery
2019-12-02,40.892414,-73.85927,10466,Passing Too Closely
2019-12-02,40.891907,-73.834694,10466,Driver Inattention/Distraction
2019-12-02,40.824574,-73.87255,,Unsafe Lane Changing
2019-12-02,40.830383,-73.857,10472,Unspecified
2019-12-02,40.83839,-73.88606,10460,Reaction to Uninvolved Vehicle
2019-12-02,40.88271,-73.881256,,Unspecified
2019-12-02,40.812458,-73.92457,10451,Passing Too Closely
2019-12-02,40.873062,-73.91177,,Unsafe Speed
2019-12-02,40.82581,-73.907036,10456,Traffic Control Disregarded
2019-12-02,40.88899,-73.86432,10466,Unspecified
2019-12-02,40.85214,-73.92071,,Driver Inattention/Distraction
2019-12-02,40.831924,-73.85104,10462,Turning Improperly
2019-12-02,40.875126,-73.87518,10467,Unsafe Speed
2019-12-02,40.852833,-73.830956,10461,Unspecified
2019-12-02,40.905144,-73.90051,10471,Pavement Slippery
2019-12-03,40.869335,-73.8255,10475,Unspecified
2019-12-03,40.87792,-73.829544,10475,Unspecified
2019-12-03,40.875423,-73.86028,10469,Driver Inattention/Distraction
2019-12-03,40.833412,-73.85906,,Unspecified
2019-12-03,40.90489,-73.90035,10471,Pavement Slippery
2019-12-03,40.82851,-73.88012,10472,Failure to Yield Right-of-Way
2019-12-03,40.845108,-73.913025,,Other Vehicular
2019-12-03,40.82097,-73.890236,,Unspecified
2019-12-03,40.8695,-73.84437,10469,Following Too Closely
2019-12-03,40.83874,-73.913765,10456,Driver Inattention/Distraction
2019-12-03,40.81259,-73.931885,10471,Driver Inattention/Distraction
2019-12-03,40.87673,-73.847305,10469,Unspecified
2019-12-03,40.89535,-73.84747,10466,Unspecified
2019-12-03,40.89448,-73.847885,10466,Driver Inattention/Distraction
2019-12-03,,,10458,Driver Inattention/Distraction
2019-12-03,40.904804,-73.84966,10470,Driver Inattention/Distraction
2019-12-03,40.88368,-73.893135,10463,Unspecified
2019-12-03,40.82328,-73.88746,10459,Pavement Slippery
2019-12-03,40.895374,-73.86356,10470,Driver Inattention/Distraction
2019-12-03,40.882484,-73.861946,10467,Unspecified
2019-12-03,40.819786,-73.91216,10451,Driver Inattention/Distraction
2019-12-03,40.882668,-73.897766,,Unspecified
2019-12-03,40.84169,-73.84009,10461,Unsafe Lane Changing
2019-12-03,40.835434,-73.856514,10462,Other Vehicular
2019-12-03,40.85667,-73.86525,10462,Unspecified
2019-12-03,40.817802,-73.90089,10455,Unspecified
2019-12-03,40.865795,-73.920006,,Unsafe Speed
2019-12-03,40.80988,-73.90308,10455,Driver Inattention/Distraction
2019-12-03,40.877296,-73.855545,10469,Unspecified
2019-12-03,40.85537,-73.90473,10453,Driver Inattention/Distraction
2019-12-03,40.84543,-73.91399,10452,Driver Inattention/Distraction
2019-12-03,40.84353,-73.89401,,Driver Inattention/Distraction
2019-12-03,40.909298,-73.90682,10471,Unspecified
2019-12-03,40.856106,-73.90646,10453,Unspecified
2019-12-03,40.832752,-73.844925,10462,Unspecified
2019-12-03,40.8478,-73.86513,10462,
2019-12-03,40.820545,-73.89317,10459,Unspecified
2019-12-03,40.835117,-73.87391,,Following Too Closely
2019-12-03,40.874702,-73.85803,10469,Failure to Yield Right-of-Way
2019-12-03,40.84908,-73.90946,10453,Traffic Control Disregarded
2019-12-03,40.814716,-73.914276,10455,Turning Improperly
2019-12-03,40.878036,-73.90777,10463,Driver Inattention/Distraction
2019-12-03,40.825424,-73.839615,10465,Unspecified
2019-12-03,40.854446,-73.865616,10462,Passing Too Closely
2019-12-03,40.8651,-73.92189,,Driver Inattention/Distraction
2019-12-03,40.817974,-73.89352,10459,Oversized Vehicle
2019-12-03,40.829685,-73.8253,10465,Unsafe Speed
2019-12-03,40.84525,-73.91499,,Unspecified
2019-12-03,40.84128,-73.91366,,Driver Inattention/Distraction
2019-12-03,40.854458,-73.86576,10462,Following Too Closely
2019-12-03,40.815697,-73.91678,,Unspecified
2019-12-03,40.88247,-73.88702,,Following Too Closely
2019-12-03,40.80726,-73.88157,10474,Unspecified
2019-12-03,40.885345,-73.89433,10463,Driver Inattention/Distraction
2019-12-03,40.848705,-73.883,10460,Failure to Yield Right-of-Way
2019-12-03,40.861862,-73.91282,10453,Other Vehicular
2019-12-03,40.8047,-73.91243,,Unspecified
2019-12-03,40.87573,-73.87956,10467,Unspecified
2019-12-03,40.87289,-73.8807,,Following Too Closely
2019-12-03,40.892475,-73.8545,10466,Brakes Defective
2019-12-03,40.84294,-73.83871,10461,Unspecified
2019-12-03,40.8869,-73.83336,10466,Traffic Control Disregarded
2019-12-03,40.821735,-73.90079,10459,Failure to Yield Right-of-Way
2019-12-03,40.83723,-73.84526,10461,Pavement Slippery
2019-12-03,40.803715,-73.91588,10454,Unspecified
2019-12-03,40.849403,-73.871445,,Following Too Closely
2019-12-03,40.81192,-73.92838,10451,Unspecified
2019-12-03,40.885952,-73.8279,,Unspecified
2019-12-03,40.855385,-73.9181,,Unspecified
2019-12-03,40.84353,-73.89401,,Aggressive Driving/Road Rage
2019-12-03,40.827484,-73.867714,10472,Driver Inattention/Distraction
2019-12-03,40.83801,-73.87329,,Following Too Closely
2019-12-03,40.890648,-73.84875,10466,Failure to Yield Right-of-Way
2019-12-03,40.815933,-73.90992,,Following Too Closely
2019-12-03,40.843376,-73.8369,10461,View Obstructed/Limited
2019-12-03,,,10458,Driver Inattention/Distraction
2019-12-03,40.80723,-73.92055,10454,Unspecified
2019-12-03,40.86052,-73.89257,10458,Driver Inattention/Distraction
2019-12-03,40.862625,-73.83161,10469,Driver Inattention/Distraction
2019-12-03,40.836544,-73.87365,,Following Too Closely
2019-12-03,40.83959,-73.88268,,Failure to Yield Right-of-Way
2019-12-03,40.8537,-73.895676,10457,Driver Inattention/Distraction
2019-12-03,40.843884,-73.89613,,Driver Inattention/Distraction
2019-12-03,40.838154,-73.9212,,View Obstructed/Limited
2019-12-03,40.90167,-73.86796,10470,Driver Inattention/Distraction
2019-12-03,40.876503,-73.904564,10463,Unsafe Lane Changing
2019-12-03,40.868366,-73.867256,10467,Driver Inattention/Distraction
2019-12-03,40.823956,-73.877144,,Lost Consciousness
2019-12-03,40.84506,-73.916855,,Passing Too Closely
2019-12-03,40.833282,-73.82836,,Unspecified
2019-12-03,40.89285,-73.85567,10466,Unspecified
2019-12-03,40.858986,-73.8676,,Other Vehicular
2019-12-03,40.844734,-73.89935,10457,Traffic Control Disregarded
2019-12-03,40.85573,-73.910416,10453,Unspecified
2019-12-03,40.873676,-73.84564,10469,Passing Too Closely
2019-12-03,40.81655,-73.91955,10451,Unspecified
2019-12-03,40.862534,-73.89708,10468,Driver Inattention/Distraction
2019-12-03,40.816864,-73.882744,10474,Unsafe Speed
2019-12-04,40.834507,-73.91772,,Following Too Closely
2019-12-04,40.878185,-73.88145,10467,Backing Unsafely
2019-12-04,40.843994,-73.89752,,Backing Unsafely
2019-12-04,40.892128,-73.84719,10466,Reaction to Uninvolved Vehicle
2019-12-04,40.869118,-73.83048,10475,Unspecified
2019-12-04,40.88372,-73.86069,10467,Following Too Closely
2019-12-04,40.804695,-73.92239,10454,Following Too Closely
2019-12-04,40.806553,-73.92475,,Driver Inattention/Distraction
2019-12-04,40.812325,-73.88976,10474,Unspecified
2019-12-04,40.803593,-73.919785,10454,Turning Improperly
2019-12-04,40.878826,-73.8829,10458,Unspecified
2019-12-04,40.88254,-73.826965,10475,Unspecified
2019-12-04,40.881927,-73.919754,10463,Failure to Yield Right-of-Way
2019-12-04,40.87314,-73.90572,,Driver Inattention/Distraction
2019-12-04,40.82876,-73.91781,,Unspecified
2019-12-04,40.871407,-73.83292,10475,Unspecified
2019-12-04,40.86028,-73.89405,10458,Unspecified
2019-12-04,40.85914,-73.81824,10464,Unspecified
2019-12-04,40.849308,-73.88481,10460,Following Too Closely
2019-12-04,40.874184,-73.8659,10467,Reaction to Uninvolved Vehicle
2019-12-04,40.83928,-73.886604,10460,Failure to Yield Right-of-Way
2019-12-04,40.841274,-73.91762,,Passing Too Closely
2019-12-04,40.82325,-73.88277,,Unspecified
2019-12-04,40.82267,-73.92007,,Unspecified
2019-12-04,40.843994,-73.89752,,Aggressive Driving/Road Rage
2019-12-04,40.85914,-73.81824,10464,Unspecified
2019-12-04,40.83774,-73.91739,10452,Turning Improperly
2019-12-04,40.895428,-73.84463,10466,Driver Inattention/Distraction
2019-12-04,40.835598,-73.9138,10456,Unspecified
2019-12-04,40.844234,-73.92363,,Unsafe Speed
2019-12-04,40.861347,-73.897736,10468,Unspecified
2019-12-04,40.84161,-73.885895,10460,Driver Inattention/Distraction
2019-12-04,40.83933,-73.89904,10457,Unspecified
2019-12-04,40.84541,-73.891136,10457,Driver Inattention/Distraction
2019-12-04,40.84639,-73.8933,10457,Failure to Yield Right-of-Way
2019-12-04,40.828407,-73.84392,,Unspecified
2019-12-04,40.80452,-73.90648,10454,Driver Inattention/Distraction
2019-12-04,40.876976,-73.88966,10468,Passing Too Closely
2019-12-04,40.815845,-73.89544,10455,Unspecified
2019-12-04,40.84063,-73.8383,10461,Unspecified
2019-12-04,40.862404,-73.89799,10468,Aggressive Driving/Road Rage
2019-12-04,40.83394,-73.9087,10456,Backing Unsafely
2019-12-04,40.84442,-73.92505,10452,Backing Unsafely
2019-12-04,40.80543,-73.92087,,Unspecified
2019-12-04,40.835117,-73.857765,10462,Unspecified
2019-12-04,40.895374,-73.86356,10470,Other Vehicular
2019-12-04,40.82437,-73.88772,10459,Unspecified
2019-12-04,40.829144,-73.88026,10472,Unspecified
2019-12-04,40.863327,-73.89921,10468,Failure to Yield Right-of-Way
2019-12-04,40.84525,-73.91499,,Unspecified
2019-12-04,40.805073,-73.92331,,Driver Inattention/Distraction
2019-12-04,40.828384,-73.90283,10456,Failure to Yield Right-of-Way
2019-12-04,40.87329,-73.90187,10468,Passing Too Closely
2019-12-04,40.84275,-73.924774,10452,Passing Too Closely
2019-12-04,40.850178,-73.86523,,Failure to Yield Right-of-Way
2019-12-04,40.842346,-73.89836,10457,Unspecified
2019-12-04,40.813175,-73.89845,10455,Unspecified
2019-12-04,40.822304,-73.91485,10451,Unspecified
2019-12-04,40.878643,-73.871605,,Failure to Yield Right-of-Way
2019-12-04,40.882095,-73.86878,,Driver Inattention/Distraction
2019-12-04,40.89368,-73.85724,10466,Failure to Yield Right-of-Way
2019-12-04,40.83742,-73.860535,,Unspecified
2019-12-04,40.877476,-73.83661,10475,Driver Inattention/Distraction
2019-12-04,40.878643,-73.871605,,Following Too Closely
2019-12-04,40.837177,-73.83203,10461,Unspecified
2019-12-04,40.85355,-73.86204,10462,Unspecified
2019-12-04,40.827595,-73.92526,10451,Driver Inattention/Distraction
2019-12-04,40.870644,-73.84661,10469,Unspecified
2019-12-04,40.840874,-73.91979,10452,Passing Too Closely
2019-12-04,40.817135,-73.86199,10473,View Obstructed/Limited
2019-12-04,40.829903,-73.81643,10465,Unspecified
2019-12-04,40.817574,-73.90359,10455,Unspecified
2019-12-04,40.862392,-73.91802,,Following Too Closely
2019-12-04,40.839245,-73.8701,10460,Unspecified
2019-12-04,40.82656,-73.82208,10465,Unspecified
2019-12-04,40.836555,-73.87135,,Following Too Closely
2019-12-04,40.869312,-73.82816,10475,Unspecified
2019-12-04,40.811497,-73.8554,10473,Backing Unsafely
2019-12-04,40.890545,-73.84087,10466,Unspecified
2019-12-04,40.846874,-73.90877,,Driver Inattention/Distraction
2019-12-04,40.85482,-73.9112,,Unspecified
2019-12-04,40.844177,-73.90292,,Failure to Yield Right-of-Way
2019-12-04,,,10467,Driver Inattention/Distraction
2019-12-05,40.83988,-73.916794,,Driver Inattention/Distraction
2019-12-05,40.84299,-73.82625,,Unsafe Speed
2019-12-05,40.815525,-73.89503,,Other Vehicular
2019-12-05,40.817753,-73.888664,10474,Obstruction/Debris
2019-12-05,40.81459,-73.8859,10474,Failure to Yield Right-of-Way
2019-12-05,40.806164,-73.909134,,Following Too Closely
2019-12-05,40.83114,-73.82356,10465,Unspecified
2019-12-05,40.866673,-73.90896,,Following Too Closely
2019-12-05,40.885216,-73.87937,,Driver Inattention/Distraction
2019-12-05,40.82999,-73.84887,,Outside Car Distraction
2019-12-05,40.873394,-73.90671,,Driver Inattention/Distraction
2019-12-05,40.835598,-73.9138,,Unspecified
2019-12-05,40.898594,-73.897095,10471,Driver Inattention/Distraction
2019-12-05,40.89624,-73.87242,10470,Following Too Closely
2019-12-05,40.818146,-73.89929,10455,Failure to Yield Right-of-Way
2019-12-05,40.843685,-73.88233,10460,Other Vehicular
2019-12-05,40.838127,-73.91931,10452,Passing Too Closely
2019-12-05,40.826275,-73.85971,,Unspecified
2019-12-05,40.84708,-73.8867,10460,Driver Inattention/Distraction
2019-12-05,40.879814,-73.86149,10467,Driver Inattention/Distraction
2019-12-05,40.812824,-73.923836,10454,Following Too Closely
2019-12-05,40.845814,-73.82981,10461,Driver Inattention/Distraction
2019-12-05,40.88119,-73.90805,10463,Driver Inattention/Distraction
2019-12-05,40.845005,-73.90741,,Following Too Closely
2019-12-05,40.804695,-73.92239,10454,Driver Inattention/Distraction
2019-12-05,40.835857,-73.87213,10472,Unspecified
2019-12-05,40.84434,-73.91475,10452,Passing Too Closely
2019-12-05,40.81151,-73.90343,10455,Unspecified
2019-12-05,40.84201,-73.9009,10457,Unspecified
2019-12-05,40.86309,-73.88946,10458,Failure to Yield Right-of-Way
2019-12-05,40.855286,-73.89809,,Unspecified
2019-12-05,40.814266,-73.912964,10455,Unspecified
2019-12-05,40.835876,-73.88752,10460,Unspecified
2019-12-05,40.83639,-73.91588,,Turning Improperly
2019-12-05,40.86171,-73.87056,10467,Unspecified
2019-12-05,40.830257,-73.914856,10456,Oversized Vehicle
2019-12-05,40.81167,-73.91915,10454,Unspecified
2019-12-05,40.809834,-73.88866,10474,Unspecified
2019-12-05,40.87251,-73.86548,10467,Driver Inattention/Distraction
2019-12-05,40.83893,-73.876236,10460,Traffic Control Disregarded
2019-12-05,40.8518,-73.909225,10453,Passing Too Closely
2019-12-05,40.861862,-73.91282,10453,Following Too Closely
2019-12-05,40.818344,-73.91406,10455,Driver Inattention/Distraction
2019-12-05,40.90452,-73.84975,10470,Driver Inattention/Distraction
2019-12-05,40.86032,-73.90944,,Passing Too Closely
2019-12-05,40.86304,-73.85807,10469,Other Vehicular
2019-12-05,40.865532,-73.86238,10467,Unspecified
2019-12-05,40.88182,-73.896385,10463,Following Too Closely
2019-12-05,40.832092,-73.85534,10462,Failure to Yield Right-of-Way
2019-12-05,40.81304,-73.908165,10455,Unspecified
2019-12-05,40.85406,-73.91936,,Unsafe Lane Changing
2019-12-05,40.890636,-73.84043,10466,Passing Too Closely
2019-12-05,40.799255,-73.91206,10454,Unspecified
2019-12-05,40.848255,-73.90976,,Turning Improperly
2019-12-05,40.824207,-73.858795,10473,Unspecified
2019-12-05,40.825424,-73.923485,10451,Failure to Yield Right-of-Way
2019-12-05,40.899246,-73.84609,10466,Unspecified
2019-12-05,40.841347,-73.9169,,Unsafe Lane Changing
2019-12-05,40.853706,-73.871864,,Driver Inattention/Distraction
2019-12-05,40.884342,-73.886765,10467,View Obstructed/Limited
2019-12-05,40.876976,-73.88966,10468,View Obstructed/Limited
2019-12-05,40.862747,-73.90494,10468,Unspecified
2019-12-05,40.826027,-73.878586,10472,Aggressive Driving/Road Rage
2019-12-05,40.8213,-73.88033,10473,Unspecified
2019-12-05,40.88471,-73.83131,10475,Turning Improperly
2019-12-05,40.83787,-73.9197,,Passing or Lane Usage Improper
2019-12-05,40.848637,-73.91169,,Driver Inattention/Distraction
2019-12-05,40.86925,-73.82905,10475,Unspecified
2019-12-05,40.852425,-73.82729,10461,Unspecified
2019-12-05,40.818214,-73.858406,10473,Unspecified
2019-12-05,40.82751,-73.92495,,Unspecified
2019-12-05,40.849236,-73.92371,,Driver Inattention/Distraction
2019-12-05,40.818012,-73.92519,10451,Unspecified
2019-12-05,40.816414,-73.91905,10455,Driver Inattention/Distraction
2019-12-05,40.86004,-73.908615,10468,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2019-12-05,40.828457,-73.913895,,Unspecified
2019-12-05,40.826855,-73.922676,,Driver Inattention/Distraction
2019-12-05,40.85611,-73.88252,10458,Driver Inattention/Distraction
2019-12-05,,,10460,View Obstructed/Limited
2019-12-05,40.809105,-73.9229,10454,Unspecified
2019-12-05,40.86179,-73.85765,10469,Driver Inattention/Distraction
2019-12-05,40.822533,-73.88509,10474,Unspecified
2019-12-05,40.84532,-73.8792,10460,Driver Inattention/Distraction
2019-12-05,40.807537,-73.8798,10474,Driver Inattention/Distraction
2019-12-05,40.826275,-73.85971,,Reaction to Uninvolved Vehicle
2019-12-05,40.835857,-73.87213,10472,Unspecified
2019-12-05,40.85099,-73.82772,10461,Unspecified
2019-12-06,40.86235,-73.894066,,Driver Inattention/Distraction
2019-12-06,40.87971,-73.90134,,Driver Inattention/Distraction
2019-12-06,40.83302,-73.862724,,Backing Unsafely
2019-12-06,40.83495,-73.861946,10462,Other Vehicular
2019-12-06,40.871223,-73.882225,10458,Unspecified
2019-12-06,40.844677,-73.9245,,Reaction to Uninvolved Vehicle
2019-12-06,,,10462,Unspecified
2019-12-06,40.890602,-73.85102,10466,Aggressive Driving/Road Rage
2019-12-06,40.86732,-73.82254,,Driver Inattention/Distraction
2019-12-06,40.872143,-73.818695,,Unspecified
2019-12-06,40.806477,-73.908455,,Unspecified
2019-12-06,40.817387,-73.92277,10451,Passenger Distraction
2019-12-06,40.84718,-73.92135,,Turning Improperly
2019-12-06,40.870842,-73.88115,,Driver Inattention/Distraction
2019-12-06,40.867176,-73.89765,10468,Backing Unsafely
2019-12-06,40.833412,-73.85906,,Unspecified
2019-12-06,40.86131,-73.92124,,Traffic Control Disregarded
2019-12-06,40.836056,-73.86815,10460,Unspecified
2019-12-06,40.835094,-73.88697,10460,Driver Inattention/Distraction
2019-12-06,40.86539,-73.88684,10458,Turning Improperly
2019-12-06,40.852768,-73.89217,10457,Other Vehicular
2019-12-06,40.88276,-73.87892,10467,Driver Inexperience
2019-12-06,40.825314,-73.86772,10472,Unspecified
2019-12-06,40.843643,-73.91303,10452,Passing Too Closely
2019-12-06,40.828457,-73.913895,,Driver Inattention/Distraction
2019-12-06,40.83341,-73.91301,,Oversized Vehicle
2019-12-06,40.897015,-73.8662,10470,Driver Inattention/Distraction
2019-12-06,40.862717,-73.88999,10458,Following Too Closely
2019-12-06,40.838886,-73.921646,,Unsafe Lane Changing
2019-12-06,40.87525,-73.8756,10467,Other Vehicular
2019-12-06,40.80231,-73.91275,10454,Unspecified
2019-12-06,40.80393,-73.90547,10454,Unspecified
2019-12-06,40.847027,-73.89807,10457,Passing Too Closely
2019-12-06,40.834507,-73.91772,10456,Driver Inattention/Distraction
2019-12-06,40.880035,-73.868,10467,Driver Inexperience
2019-12-06,40.816624,-73.81896,10465,Unspecified
2019-12-06,40.83355,-73.85146,10462,Unsafe Lane Changing
2019-12-06,40.858654,-73.88559,10458,Other Vehicular
2019-12-06,40.827644,-73.82332,10465,Passing or Lane Usage Improper
2019-12-06,40.833385,-73.85944,10462,Failure to Yield Right-of-Way
2019-12-06,40.817493,-73.88631,10474,Unspecified
2019-12-06,40.843002,-73.90359,10457,Driver Inattention/Distraction
2019-12-06,40.825718,-73.90954,10456,Driver Inattention/Distraction
2019-12-06,40.87848,-73.85888,10469,Backing Unsafely
2019-12-06,,,10463,Passing or Lane Usage Improper
2019-12-06,40.82081,-73.8994,10459,Passing or Lane Usage Improper
2019-12-06,40.87167,-73.8486,10469,Driver Inattention/Distraction
2019-12-06,40.841743,-73.88373,10460,Other Vehicular
2019-12-06,40.821327,-73.86608,10473,Passing Too Closely
2019-12-06,40.874603,-73.85195,10469,Driver Inattention/Distraction
2019-12-06,40.834774,-73.92527,10452,Backing Unsafely
2019-12-06,40.877068,-73.906105,,Unspecified
2019-12-06,40.88793,-73.82849,10466,Following Too Closely
2019-12-06,40.904457,-73.904884,10471,Turning Improperly
2019-12-06,40.86539,-73.88684,10458,Alcohol Involvement
2019-12-06,40.880657,-73.877625,,Passing Too Closely
2019-12-06,40.83315,-73.8871,10460,Traffic Control Disregarded
2019-12-06,40.807903,-73.92005,10454,Unspecified
2019-12-06,40.825912,-73.83647,,Unspecified
2019-12-06,40.838196,-73.901184,10457,Passing or Lane Usage Improper
2019-12-06,40.91206,-73.90046,10471,View Obstructed/Limited
2019-12-06,40.872414,-73.86714,10467,Turning Improperly
2019-12-06,40.80808,-73.92838,10454,Passing Too Closely
2019-12-06,40.822838,-73.928764,10451,Unspecified
2019-12-06,40.852516,-73.90001,10457,Unspecified
2019-12-06,40.868885,-73.9176,,Driver Inattention/Distraction
2019-12-06,40.80556,-73.914505,10454,Following Too Closely
2019-12-06,40.8223,-73.873,,Other Vehicular
2019-12-06,40.827812,-73.925934,10451,Passing Too Closely
2019-12-06,40.884014,-73.8791,10467,Traffic Control Disregarded
2019-12-06,40.862885,-73.85042,10469,Unspecified
2019-12-06,40.875744,-73.90206,10463,Unspecified
2019-12-06,40.867012,-73.92312,,Aggressive Driving/Road Rage
2019-12-06,40.875874,-73.84989,,Unspecified
2019-12-06,40.829758,-73.881355,10472,Driver Inattention/Distraction
2019-12-06,40.805557,-73.91047,10454,Following Too Closely
2019-12-06,40.810043,-73.9222,10454,Passing Too Closely
